created_at,id,id_str,full_text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,coordinates,place,quoted_status_id,quoted_status_id_str,is_quote_status,quoted_status,retweeted_status,quote_count,reply_count,retweet_count,favorite_count,entities,extended_entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,current_user_retweet,scopes,withheld_copyright,withheld_in_countries,withheld_scope,contributors,geo,metadata,display_text_range
Sat Aug 28 22:21:23 +0000 2021,1431743742969622530,1431743742969622530,"RT @EmilioJRodrigu6: MANIFESTACIONES POR TODO COLOMBIA. 

PLANTON COLOMBIA DEL VIERNES 27/08/2021.

Contra la vacuna experimental y el pase…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 163954417, 'id_str': '163954417', 'name': 'wicho', 'screen_name': 'myk_bnnington', 'location': 'Veracruz, Veracruz de Ignacio ', 'description': 'Ing. Electromecánico, buscando mi libertad financiera \nhobbies; Dibujar, aprender idiomas, Guitarra, Linkin Park Intereses; Inversiones, Tecnología, Astronomía', 'url': 'https://t.co/y31ExW4R2i', 'entities': {'url': {'urls': [{'url': 'https://t.co/y31ExW4R2i', 'expanded_url': 'http://www.youtube.com/user/mykbnington?feature=mhum', 'display_url': 'youtube.com/user/mykbningt…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 273, 'friends_count': 653, 'listed_count': 11, 'created_at': 'Wed Jul 07 17:46:15 +0000 2010', 'favourites_count': 27169, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 26638, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '92CDEB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1406018680299917312/omIpzBh6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1406018680299917312/omIpzBh6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/163954417/1532228979', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,"{'created_at': 'Sat Aug 28 15:20:44 +0000 2021', 'id': 1431637882448527367, 'id_str': '1431637882448527367', 'full_text': 'MANIFESTACIONES POR TODO COLOMBIA. \n\nPLANTON COLOMBIA DEL VIERNES 27/08/2021.\n\nContra la vacuna experimental y el pase sanitario de APARTHEIDS.\n\nCali, Bogotá, Tulua, Medellín, Barranquilla, Santa Marta, Cartagena... https://t.co/DsKiXxT1xs', 'truncated': False, 'display_text_range': [0, 215], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1431637807823458313, 'id_str': '1431637807823458313', 'indices': [216, 239], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1431637807823458313/pu/img/AtsQbNo3MFcEy5As.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1431637807823458313/pu/img/AtsQbNo3MFcEy5As.jpg', 'url': 'https://t.co/DsKiXxT1xs', 'display_url': 'pic.twitter.com/DsKiXxT1xs', 'expanded_url': 'https://twitter.com/EmilioJRodrigu6/status/1431637882448527367/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1431637807823458313, 'id_str': '1431637807823458313', 'indices': [216, 239], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1431637807823458313/pu/img/AtsQbNo3MFcEy5As.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1431637807823458313/pu/img/AtsQbNo3MFcEy5As.jpg', 'url': 'https://t.co/DsKiXxT1xs', 'display_url': 'pic.twitter.com/DsKiXxT1xs', 'expanded_url': 'https://twitter.com/EmilioJRodrigu6/status/1431637882448527367/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [20, 11], 'duration_millis': 26794, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1431637807823458313/pu/pl/v2rYnoPSZAmHxoM0.m3u8?tag=12&container=fmp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1431637807823458313/pu/vid/640x352/Regy7fXBcbyI9vKu.mp4?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1431637807823458313/pu/vid/490x270/4Go_3w-iloMDN5wO.mp4?tag=12'}]}, 'additional_media_info': {'monetizable': False}}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1423379388356308992, 'id_str': '1423379388356308992', 'name': 'Emilio J', 'screen_name': 'EmilioJRodrigu6', 'location': 'Lomas de Zamora, Argentina', 'description': 'With a clenched fist, I promised him fierce, bravery and discipline.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 60, 'friends_count': 124, 'listed_count': 0, 'created_at': 'Thu Aug 05 20:24:52 +0000 2021', 'favourites_count': 394, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1216, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1427841572327116803/ogiN1PM3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1427841572327116803/ogiN1PM3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1423379388356308992/1629562453', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 48, 'favorite_count': 73, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}",,,48,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EmilioJRodrigu6', 'name': 'Emilio J', 'id': 1423379388356308992, 'id_str': '1423379388356308992', 'indices': [3, 19]}], 'urls': []}",,False,False,,,es,,,,,,,,,"{'iso_language_code': 'es', 'result_type': 'recent'}","[0, 140]"
Sat Aug 28 22:20:20 +0000 2021,1431743479386890246,1431743479386890246,"RT @camiloencisov: Desabastecimiento d vacunas Moderna y Sinovac en Manizales, y de Pfizer en Medell. En Cali faltan vacunas de Sinovac y M…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 499131358, 'id_str': '499131358', 'name': 'Mauricio Gomez', 'screen_name': 'gomezs33', 'location': 'Bogotá, DC, Colombia', 'description': 'A la espera de una paz merecida y anhelada', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 280, 'friends_count': 245, 'listed_count': 4, 'created_at': 'Tue Feb 21 20:14:04 +0000 2012', 'favourites_count': 129059, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 71266, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1397196960944345093/Ak5HAmnq_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1397196960944345093/Ak5HAmnq_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,"{'created_at': 'Sat Aug 28 19:27:20 +0000 2021', 'id': 1431699940707901442, 'id_str': '1431699940707901442', 'full_text': 'Desabastecimiento d vacunas Moderna y Sinovac en Manizales, y de Pfizer en Medell. En Cali faltan vacunas de Sinovac y Moderna. En Popayán faltan dosis de Sinovac y Moderna. En Cartagena no hay 2as dosis de Moderna y Sinovac. Ya entendemos x qué tanto interés en lavarse las manos https://t.co/Q2XgWCp1uP', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1431699930587049988, 'id_str': '1431699930587049988', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E95rgFuXsAQvk0U.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E95rgFuXsAQvk0U.jpg', 'url': 'https://t.co/Q2XgWCp1uP', 'display_url': 'pic.twitter.com/Q2XgWCp1uP', 'expanded_url': 'https://twitter.com/camiloencisov/status/1431699940707901442/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1431699930587049988, 'id_str': '1431699930587049988', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E95rgFuXsAQvk0U.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E95rgFuXsAQvk0U.jpg', 'url': 'https://t.co/Q2XgWCp1uP', 'display_url': 'pic.twitter.com/Q2XgWCp1uP', 'expanded_url': 'https://twitter.com/camiloencisov/status/1431699940707901442/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 38554094, 'id_str': '38554094', 'name': 'Camilo Enciso', 'screen_name': 'camiloencisov', 'location': 'Bogotá, D.C., Colombia', 'description': 'Mi lucha es doblegar la corrupción. Detesto la arrogancia y el autoritarismo. Creo que la humanidad y Colombia pueden ser mejores ☺️ 🇨🇴 @instanticorrup', 'url': 'https://t.co/W4RTyuCUP1', 'entities': {'url': {'urls': [{'url': 'https://t.co/W4RTyuCUP1', 'expanded_url': 'http://www.estudiosanticorrupcion.org', 'display_url': 'estudiosanticorrupcion.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17403, 'friends_count': 8541, 'listed_count': 39, 'created_at': 'Fri May 08 00:00:48 +0000 2009', 'favourites_count': 2074, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3036, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1355648556300959749/yYcBYynE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1355648556300959749/yYcBYynE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/38554094/1603239418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 14, 'favorite_count': 23, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}",,,14,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'camiloencisov', 'name': 'Camilo Enciso', 'id': 38554094, 'id_str': '38554094', 'indices': [3, 17]}], 'urls': []}",,False,False,,,es,,,,,,,,,"{'iso_language_code': 'es', 'result_type': 'recent'}","[0, 140]"
Sat Aug 28 22:13:37 +0000 2021,1431741789841596416,1431741789841596416,"RT @EmilioJRodrigu6: MANIFESTACIONES POR TODO COLOMBIA. 

PLANTON COLOMBIA DEL VIERNES 27/08/2021.

Contra la vacuna experimental y el pase…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1198681571076853765, 'id_str': '1198681571076853765', 'name': 'Marce', 'screen_name': 'Marcela32250762', 'location': '', 'description': 'Dios familia y patria. Derecha. Despierta patriota, la dictadura globalista va por la soberania de tu patria y tu libertad', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 338, 'friends_count': 953, 'listed_count': 0, 'created_at': 'Sun Nov 24 19:15:45 +0000 2019', 'favourites_count': 459, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 37069, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1348002964359798785/zqryobF-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1348002964359798785/zqryobF-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1198681571076853765/1610223901', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,"{'created_at': 'Sat Aug 28 15:20:44 +0000 2021', 'id': 1431637882448527367, 'id_str': '1431637882448527367', 'full_text': 'MANIFESTACIONES POR TODO COLOMBIA. \n\nPLANTON COLOMBIA DEL VIERNES 27/08/2021.\n\nContra la vacuna experimental y el pase sanitario de APARTHEIDS.\n\nCali, Bogotá, Tulua, Medellín, Barranquilla, Santa Marta, Cartagena... https://t.co/DsKiXxT1xs', 'truncated': False, 'display_text_range': [0, 215], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1431637807823458313, 'id_str': '1431637807823458313', 'indices': [216, 239], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1431637807823458313/pu/img/AtsQbNo3MFcEy5As.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1431637807823458313/pu/img/AtsQbNo3MFcEy5As.jpg', 'url': 'https://t.co/DsKiXxT1xs', 'display_url': 'pic.twitter.com/DsKiXxT1xs', 'expanded_url': 'https://twitter.com/EmilioJRodrigu6/status/1431637882448527367/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1431637807823458313, 'id_str': '1431637807823458313', 'indices': [216, 239], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1431637807823458313/pu/img/AtsQbNo3MFcEy5As.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1431637807823458313/pu/img/AtsQbNo3MFcEy5As.jpg', 'url': 'https://t.co/DsKiXxT1xs', 'display_url': 'pic.twitter.com/DsKiXxT1xs', 'expanded_url': 'https://twitter.com/EmilioJRodrigu6/status/1431637882448527367/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 640, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 352, 'resize': 'fit'}, 'large': {'w': 640, 'h': 352, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [20, 11], 'duration_millis': 26794, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1431637807823458313/pu/pl/v2rYnoPSZAmHxoM0.m3u8?tag=12&container=fmp4'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1431637807823458313/pu/vid/640x352/Regy7fXBcbyI9vKu.mp4?tag=12'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1431637807823458313/pu/vid/490x270/4Go_3w-iloMDN5wO.mp4?tag=12'}]}, 'additional_media_info': {'monetizable': False}}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1423379388356308992, 'id_str': '1423379388356308992', 'name': 'Emilio J', 'screen_name': 'EmilioJRodrigu6', 'location': 'Lomas de Zamora, Argentina', 'description': 'With a clenched fist, I promised him fierce, bravery and discipline.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 60, 'friends_count': 124, 'listed_count': 0, 'created_at': 'Thu Aug 05 20:24:52 +0000 2021', 'favourites_count': 394, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1216, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1427841572327116803/ogiN1PM3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1427841572327116803/ogiN1PM3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1423379388356308992/1629562453', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 48, 'favorite_count': 73, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}",,,48,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'EmilioJRodrigu6', 'name': 'Emilio J', 'id': 1423379388356308992, 'id_str': '1423379388356308992', 'indices': [3, 19]}], 'urls': []}",,False,False,,,es,,,,,,,,,"{'iso_language_code': 'es', 'result_type': 'recent'}","[0, 140]"
Sat Aug 28 22:06:26 +0000 2021,1431739981576421382,1431739981576421382,"RT @camiloencisov: Desabastecimiento d vacunas Moderna y Sinovac en Manizales, y de Pfizer en Medell. En Cali faltan vacunas de Sinovac y M…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 167555553, 'id_str': '167555553', 'name': 'Juan Gonzalo Vallejo', 'screen_name': 'juangovallejo', 'location': '', 'description': 'Si parece  buena idea o argumento , no hay nada q agregar y RT. No esperen mucho de mí, muchos  escriben mejor. Defiendo el proceso de paz. Soy agradecido.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 212, 'friends_count': 636, 'listed_count': 0, 'created_at': 'Fri Jul 16 22:11:18 +0000 2010', 'favourites_count': 34924, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 55127, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3320733886/2fcd2aafb8ffa4c36d9412f7e8ea96ab_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3320733886/2fcd2aafb8ffa4c36d9412f7e8ea96ab_normal.jpeg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,"{'created_at': 'Sat Aug 28 19:27:20 +0000 2021', 'id': 1431699940707901442, 'id_str': '1431699940707901442', 'full_text': 'Desabastecimiento d vacunas Moderna y Sinovac en Manizales, y de Pfizer en Medell. En Cali faltan vacunas de Sinovac y Moderna. En Popayán faltan dosis de Sinovac y Moderna. En Cartagena no hay 2as dosis de Moderna y Sinovac. Ya entendemos x qué tanto interés en lavarse las manos https://t.co/Q2XgWCp1uP', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1431699930587049988, 'id_str': '1431699930587049988', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E95rgFuXsAQvk0U.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E95rgFuXsAQvk0U.jpg', 'url': 'https://t.co/Q2XgWCp1uP', 'display_url': 'pic.twitter.com/Q2XgWCp1uP', 'expanded_url': 'https://twitter.com/camiloencisov/status/1431699940707901442/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1431699930587049988, 'id_str': '1431699930587049988', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/E95rgFuXsAQvk0U.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E95rgFuXsAQvk0U.jpg', 'url': 'https://t.co/Q2XgWCp1uP', 'display_url': 'pic.twitter.com/Q2XgWCp1uP', 'expanded_url': 'https://twitter.com/camiloencisov/status/1431699940707901442/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 38554094, 'id_str': '38554094', 'name': 'Camilo Enciso', 'screen_name': 'camiloencisov', 'location': 'Bogotá, D.C., Colombia', 'description': 'Mi lucha es doblegar la corrupción. Detesto la arrogancia y el autoritarismo. Creo que la humanidad y Colombia pueden ser mejores ☺️ 🇨🇴 @instanticorrup', 'url': 'https://t.co/W4RTyuCUP1', 'entities': {'url': {'urls': [{'url': 'https://t.co/W4RTyuCUP1', 'expanded_url': 'http://www.estudiosanticorrupcion.org', 'display_url': 'estudiosanticorrupcion.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 17403, 'friends_count': 8541, 'listed_count': 39, 'created_at': 'Fri May 08 00:00:48 +0000 2009', 'favourites_count': 2074, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 3036, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1355648556300959749/yYcBYynE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1355648556300959749/yYcBYynE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/38554094/1603239418', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 14, 'favorite_count': 23, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}",,,14,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'camiloencisov', 'name': 'Camilo Enciso', 'id': 38554094, 'id_str': '38554094', 'indices': [3, 17]}], 'urls': []}",,False,False,,,es,,,,,,,,,"{'iso_language_code': 'es', 'result_type': 'recent'}","[0, 140]"
