extended_entities,retweeted_status,created_at,id,id_str,text,truncated,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
,,Wed Jul 21 21:55:23 +0000 2021,1417966460111044609,1417966460111044609,"📣ATENCIÓN ENVÍO DE TURNOS📣
 
Desde el lunes, se enviaron 600.889 nuevos turnos para la vacunación de primeras dosis… https://t.co/Bv6GSvmY5Z",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Bv6GSvmY5Z', 'expanded_url': 'https://twitter.com/i/web/status/1417966460111044609', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","{'result_type': 'popular', 'iso_language_code': 'es'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1096915514, 'id_str': '1096915514', 'name': 'Nicolás Kreplak', 'screen_name': 'nkreplak', 'location': '', 'description': 'Médico Clínico, sanitarista y militante. Economía Política de la Salud. Docente UBA. Fundación Soberania Sanitaria @soberaniasalud Viceministro de salud de PBA', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 57792, 'friends_count': 444, 'listed_count': 113, 'created_at': 'Thu Jan 17 02:02:21 +0000 2013', 'favourites_count': 3925, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 13051, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112861670651641856/fIdbVPXQ_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112861670651641856/fIdbVPXQ_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1096915514/1573785635', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,644,1742,False,False,False,es
,,Wed Jul 21 16:23:48 +0000 2021,1417883016643309568,1417883016643309568,"En los primeros seis meses del año murieron 37180 californianos por COVID.
¿Cuántos estaban vacunados?
71.
El .2%.… https://t.co/AkyOv3jRk3",True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AkyOv3jRk3', 'expanded_url': 'https://twitter.com/i/web/status/1417883016643309568', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","{'result_type': 'popular', 'iso_language_code': 'es'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 4265721, 'id_str': '4265721', 'name': 'León Krauze', 'screen_name': 'LeonKrauze', 'location': 'Los Angeles, CA', 'description': '📺 @Univision 🖊 @WashingtonPost @El_Universal_Mx @Letras_Libres 📰 @NewYorker @Atavistmag @Slate 🎙@HistoriasPer Opinions are mine, not @univision’s.', 'url': 'https://t.co/AMDowYbFVC', 'entities': {'url': {'urls': [{'url': 'https://t.co/AMDowYbFVC', 'expanded_url': 'https://magazine.atavist.com/obsidian-serpent-homeless-murders-california', 'display_url': 'magazine.atavist.com/obsidian-serpe…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1513726, 'friends_count': 20095, 'listed_count': 7188, 'created_at': 'Thu Apr 12 00:11:03 +0000 2007', 'favourites_count': 12089, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 149141, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1397441258092564483/ycKQm8AQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1397441258092564483/ycKQm8AQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4265721/1604728790', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,663,2606,False,False,,es
,,Thu Jul 22 11:20:02 +0000 2021,1418168956758728709,1418168956758728709,Comenzó ensayo clínico con la vacuna Abdala y con el candidato Mambisa en convalecientes de la COVID-19.… https://t.co/KSNw45F9HC,True,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KSNw45F9HC', 'expanded_url': 'https://twitter.com/i/web/status/1418168956758728709', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}]}","{'result_type': 'popular', 'iso_language_code': 'es'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 1025037163291914240, 'id_str': '1025037163291914240', 'name': 'Miguel Díaz-Canel Bermúdez', 'screen_name': 'DiazCanelB', 'location': 'Cuba', 'description': 'Primer Secretario del Comité Central del Partido Comunista de Cuba y Presidente de la República de Cuba. Comprometido con las ideas martianas de Fidel y Raúl.', 'url': 'https://t.co/h3VIvzjMt9', 'entities': {'url': {'urls': [{'url': 'https://t.co/h3VIvzjMt9', 'expanded_url': 'https://www.presidencia.gob.cu', 'display_url': 'presidencia.gob.cu', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 494013, 'friends_count': 179, 'listed_count': 1120, 'created_at': 'Thu Aug 02 15:14:38 +0000 2018', 'favourites_count': 17015, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': True, 'statuses_count': 5069, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1402588477267623939/gWQGPNmA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1402588477267623939/gWQGPNmA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1025037163291914240/1626691783', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,623,887,False,False,False,es
,"{'created_at': 'Thu Jul 22 15:47:38 +0000 2021', 'id': 1418236302089203715, 'id_str': '1418236302089203715', 'text': '📢 Buscamos voluntarios sanos de 18-39 años para ensayo clínico vacuna #CSIC_BIOFABRI contra la #COVID19 en… https://t.co/fGwkd194hk', 'truncated': True, 'entities': {'hashtags': [{'text': 'CSIC_BIOFABRI', 'indices': [70, 84]}, {'text': 'COVID19', 'indices': [95, 103]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fGwkd194hk', 'expanded_url': 'https://twitter.com/i/web/status/1418236302089203715', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 946395842, 'id_str': '946395842', 'name': 'Alberto M. Borobia', 'screen_name': 'borobia_am', 'location': 'HULP. Madrid (Spain)', 'description': 'Médico. Farmacólogo Clínico en #HospitalULaPaz. Profesor en @UAM_Medicina. Subcoordinador @SCReN_Platform. Investigador en @IdiPAZScience', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 865, 'friends_count': 404, 'listed_count': 9, 'created_at': 'Tue Nov 13 19:44:28 +0000 2012', 'favourites_count': 646, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1032, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1398146856899825664/SHw_NSXs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1398146856899825664/SHw_NSXs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/946395842/1622179356', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 837, 'favorite_count': 407, 'favorited': False, 'retweeted': False, 'lang': 'es'}",Thu Jul 22 22:02:23 +0000 2021,1418330612373536777,1418330612373536777,RT @borobia_am: 📢 Buscamos voluntarios sanos de 18-39 años para ensayo clínico vacuna #CSIC_BIOFABRI contra la #COVID19 en #HospitalLaPaz.…,False,"{'hashtags': [{'text': 'CSIC_BIOFABRI', 'indices': [86, 100]}, {'text': 'COVID19', 'indices': [111, 119]}, {'text': 'HospitalLaPaz', 'indices': [123, 137]}], 'symbols': [], 'user_mentions': [{'screen_name': 'borobia_am', 'name': 'Alberto M. Borobia', 'id': 946395842, 'id_str': '946395842', 'indices': [3, 14]}], 'urls': []}","{'iso_language_code': 'es', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 727608572591378433, 'id_str': '727608572591378433', 'name': 'Dolores Caro', 'screen_name': 'LolaCG86', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 16, 'friends_count': 59, 'listed_count': 0, 'created_at': 'Tue May 03 21:19:36 +0000 2016', 'favourites_count': 648, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 255, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,837,0,False,False,,es
,"{'created_at': 'Thu Jul 22 22:00:55 +0000 2021', 'id': 1418330241915891715, 'id_str': '1418330241915891715', 'text': 'Mi amiga enfermera que pasó el Covid y se vacunó porque los anticuerpos de la vacuna ""son otros y mejores"" está muy… https://t.co/0g1NArVC90', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0g1NArVC90', 'expanded_url': 'https://twitter.com/i/web/status/1418330241915891715', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1248410971313516544, 'id_str': '1248410971313516544', 'name': '𝕄𝕣.ℕ𝕠𝕓𝕠𝕕𝕪', 'screen_name': 'Mr_N00b00dy', 'location': '', 'description': 'Se escéptico con tus convicciones y convéncete de tu escepticismo. Sólo así alcanzarás la verdad.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1732, 'friends_count': 323, 'listed_count': 7, 'created_at': 'Fri Apr 10 00:43:18 +0000 2020', 'favourites_count': 132, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 14526, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1415613381738958848/3LGqqEWs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1415613381738958848/3LGqqEWs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1248410971313516544/1611738987', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'es'}",Thu Jul 22 22:02:23 +0000 2021,1418330610884653058,1418330610884653058,"RT @Mr_N00b00dy: Mi amiga enfermera que pasó el Covid y se vacunó porque los anticuerpos de la vacuna ""son otros y mejores"" está muy decepc…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mr_N00b00dy', 'name': '𝕄𝕣.ℕ𝕠𝕓𝕠𝕕𝕪', 'id': 1248410971313516544, 'id_str': '1248410971313516544', 'indices': [3, 15]}], 'urls': []}","{'iso_language_code': 'es', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1304449172125483009, 'id_str': '1304449172125483009', 'name': 'Fini Quito 🎗️♀️✊', 'screen_name': 'fini_quito', 'location': 'Asturias', 'description': '“Un político es el tío que tiene soluciones cuando está en la oposición y problemas cuando está en el gobierno.”\n- Perich', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 511, 'friends_count': 908, 'listed_count': 0, 'created_at': 'Fri Sep 11 15:59:40 +0000 2020', 'favourites_count': 20746, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 35471, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1330818509555851265/87FVZ-1B_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1330818509555851265/87FVZ-1B_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1304449172125483009/1606068619', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,1,0,False,False,,es
,"{'created_at': 'Thu Jul 22 13:44:44 +0000 2021', 'id': 1418205373014548481, 'id_str': '1418205373014548481', 'text': 'Anoche llegó el vuelo de China número 9 de los 10 que estaban previstos para este mes. Ingresaron 768.000 dosis de… https://t.co/2jd7kU23lR', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2jd7kU23lR', 'expanded_url': 'https://twitter.com/i/web/status/1418205373014548481', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 143689068, 'id_str': '143689068', 'name': 'Martín Insaurralde', 'screen_name': 'minsaurralde', 'location': '', 'description': 'Intendente del @MunicipioLdeZ.', 'url': 'https://t.co/8bz8c3KcZX', 'entities': {'url': {'urls': [{'url': 'https://t.co/8bz8c3KcZX', 'expanded_url': 'http://instagram.com/minsaurralde_?igshid=1ivud465sz8a7', 'display_url': 'instagram.com/minsaurralde_?…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 359317, 'friends_count': 1962, 'listed_count': 551, 'created_at': 'Fri May 14 04:16:57 +0000 2010', 'favourites_count': 5154, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 15378, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '005BAA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/751849573400928256/XcwA5DeD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/751849573400928256/XcwA5DeD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/143689068/1482021699', 'profile_link_color': '005BAA', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': {'id': '000ceddc32916a4c', 'url': 'https://api.twitter.com/1.1/geo/id/000ceddc32916a4c.json', 'place_type': 'city', 'name': 'Lomas de Zamora', 'full_name': 'Lomas de Zamora, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-58.500948, -34.817177], [-58.336764, -34.817177], [-58.336764, -34.688414], [-58.500948, -34.688414]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'retweet_count': 25, 'favorite_count': 40, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'es'}",Thu Jul 22 22:02:23 +0000 2021,1418330609878016008,1418330609878016008,RT @minsaurralde: Anoche llegó el vuelo de China número 9 de los 10 que estaban previstos para este mes. Ingresaron 768.000 dosis de la vac…,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'minsaurralde', 'name': 'Martín Insaurralde', 'id': 143689068, 'id_str': '143689068', 'indices': [3, 16]}], 'urls': []}","{'iso_language_code': 'es', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 186444727, 'id_str': '186444727', 'name': 'Diego Salgado', 'screen_name': 'diegohsalgado', 'location': 'Manuel Castro 220 LdeZ', 'description': 'Subsecretario Logística Sec.Privada del equipo de @minsaurralde', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2394, 'friends_count': 2022, 'listed_count': 18, 'created_at': 'Fri Sep 03 13:47:08 +0000 2010', 'favourites_count': 7423, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 14682, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/941854553821065216/W-M8xybk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/941854553821065216/W-M8xybk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/186444727/1601516426', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,25,0,False,False,,es
,"{'created_at': 'Thu Jul 22 13:46:33 +0000 2021', 'id': 1418205831150014467, 'id_str': '1418205831150014467', 'text': '""Argentinos: la vacuna no se vence, es cierto que a papá y mamá le di las dos dosis en tres semanas allá en febrero… https://t.co/newMGt3YQe', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/newMGt3YQe', 'expanded_url': 'https://twitter.com/i/web/status/1418205831150014467', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'metadata': {'iso_language_code': 'es', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 137568918, 'id_str': '137568918', 'name': '🇦🇷 lucas llach', 'screen_name': 'lucasllach', 'location': '', 'description': 'La libertad no es negociable. Argentino y canalla.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 91353, 'friends_count': 3796, 'listed_count': 716, 'created_at': 'Tue Apr 27 03:40:31 +0000 2010', 'favourites_count': 55266, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 158645, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1136804314238918656/afNNKPQc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1136804314238918656/afNNKPQc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/137568918/1626234366', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 333, 'favorite_count': 1151, 'favorited': False, 'retweeted': False, 'lang': 'es'}",Thu Jul 22 22:02:22 +0000 2021,1418330605994061826,1418330605994061826,"RT @lucasllach: ""Argentinos: la vacuna no se vence, es cierto que a papá y mamá le di las dos dosis en tres semanas allá en febrero, salteá…",False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'lucasllach', 'name': '🇦🇷 lucas llach', 'id': 137568918, 'id_str': '137568918', 'indices': [3, 14]}], 'urls': []}","{'iso_language_code': 'es', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 3392913544, 'id_str': '3392913544', 'name': 'Mauro Teglia', 'screen_name': 'Teglia72', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 52, 'friends_count': 669, 'listed_count': 0, 'created_at': 'Tue Jul 28 23:11:48 +0000 2015', 'favourites_count': 16223, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4542, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,333,0,False,False,,es
